,number of features selected,Coefficient,StdErr,R2,MSE
332,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
333,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
334,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
335,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
336,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
337,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
338,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
339,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
340,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
341,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
342,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
343,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
344,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
345,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
346,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
347,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
348,2303,0.0,0.0,0.22057649126697887,0.04584850864574831
